date,state,cases,deaths
3/22/2020,California,205,0
3/22/2020,California,111,0
3/22/2020,California,41,2
3/22/2020,California,27,0
3/22/2020,California,117,1
3/22/2020,California,18,0
3/22/2020,California,303,11
3/22/2020,California,15,0
3/22/2020,California,2,0
3/22/2020,California,2,0
3/22/2020,California,19,0
3/22/2020,California,11,1
3/22/2020,California,8,0
3/22/2020,California,12,0
3/22/2020,California,1,0
3/22/2020,California,30,1
3/22/2020,California,6,1
3/22/2020,California,2,0
3/22/2020,Colorado,18,0
3/22/2020,Colorado,45,0
3/22/2020,Colorado,37,0
3/22/2020,Colorado,1,0
3/22/2020,Colorado,3,0
3/22/2020,Colorado,3,0
3/22/2020,Colorado,1,1
3/22/2020,Colorado,125,0
3/22/2020,Colorado,33,0
3/22/2020,Colorado,80,1
3/22/2020,Colorado,51,3
3/22/2020,Colorado,3,0
3/22/2020,Colorado,8,0
3/22/2020,Colorado,2,0
3/22/2020,Colorado,22,0
3/22/2020,Colorado,1,0
3/22/2020,Colorado,51,0
3/22/2020,Colorado,32,0
3/22/2020,Colorado,2,0
3/22/2020,Colorado,1,0
3/22/2020,Colorado,2,0
3/22/2020,Colorado,1,0
3/22/2020,Colorado,16,0
3/22/2020,Colorado,3,0
3/22/2020,Colorado,3,0
3/22/2020,Colorado,1,0
3/22/2020,Colorado,7,0
3/22/2020,Colorado,1,0
3/22/2020,Colorado,37,2
3/22/2020,Colorado,1,0
3/22/2020,Connecticut,208,5
3/22/2020,Connecticut,54,1
3/22/2020,Connecticut,12,0
3/22/2020,Connecticut,6,0
3/22/2020,Connecticut,29,0
3/22/2020,Connecticut,3,0
3/22/2020,Connecticut,14,2
3/22/2020,Connecticut,1,0
3/22/2020,Delaware,5,0
3/22/2020,Delaware,39,0
3/22/2020,Delaware,12,0
3/22/2020,District of Columbia,98,1
3/22/2020,Florida,35,0
3/22/2020,Florida,2,0
3/22/2020,Florida,1,0
3/22/2020,Florida,1,0
3/22/2020,Florida,7,0
3/22/2020,Florida,217,3
3/22/2020,Florida,2,0
3/22/2020,Florida,8,0
3/22/2020,Florida,7,1
3/22/2020,Florida,33,0
3/22/2020,Florida,2,0
3/22/2020,Florida,1,0
3/22/2020,Florida,39,2
3/22/2020,Florida,4,0
3/22/2020,Florida,1,0
3/22/2020,Florida,5,0
3/22/2020,Florida,1,0
3/22/2020,Florida,58,0
3/22/2020,Florida,8,0
3/22/2020,Florida,1,0
3/22/2020,Florida,6,0
3/22/2020,Florida,26,2
3/22/2020,Florida,4,0
3/22/2020,Florida,13,1
3/22/2020,Florida,3,0
3/22/2020,Florida,2,0
3/22/2020,Florida,228,0
3/22/2020,Florida,1,0
3/22/2020,Florida,1,0
3/22/2020,Florida,13,0
3/22/2020,Florida,32,1
3/22/2020,Florida,24,0
3/22/2020,Florida,70,1
3/22/2020,Florida,11,1
3/22/2020,Florida,38,0
3/22/2020,Florida,11,0
3/22/2020,Florida,2,0
3/22/2020,Florida,3,1
3/22/2020,Florida,17,0
3/22/2020,Florida,19,0
3/22/2020,Florida,16,0
3/22/2020,Florida,3,0
3/22/2020,Florida,5,0
3/22/2020,Florida,1,0
3/22/2020,Florida,14,0
3/22/2020,Florida,4,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,1,1
3/22/2020,Georgia,56,1
3/22/2020,Georgia,1,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,16,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,4,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,18,0
3/22/2020,Georgia,10,0
3/22/2020,Georgia,13,1
3/22/2020,Georgia,1,0
3/22/2020,Georgia,67,5
3/22/2020,Georgia,1,0
3/22/2020,Georgia,3,0
3/22/2020,Georgia,9,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,53,0
3/22/2020,Georgia,52,6
3/22/2020,Georgia,4,0
3/22/2020,Georgia,2,1
3/22/2020,Georgia,2,0
3/22/2020,Georgia,9,2
3/22/2020,Georgia,9,1
3/22/2020,Georgia,5,0
3/22/2020,Georgia,111,3
3/22/2020,Georgia,4,0
3/22/2020,Georgia,4,0
3/22/2020,Georgia,27,1
3/22/2020,Georgia,9,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,7,1
3/22/2020,Georgia,1,0
3/22/2020,Georgia,3,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,16,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,8,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,4,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,4,0
3/22/2020,Georgia,3,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,4,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,10,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,2,0
3/22/2020,Georgia,4,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,1,0
3/22/2020,Georgia,27,2
3/22/2020,Georgia,2,0
3/22/2020,Georgia,2,0
3/22/2020,Guam,27,1
3/22/2020,Hawaii,3,0
3/22/2020,Hawaii,41,0
3/22/2020,Hawaii,3,0
3/22/2020,Hawaii,9,0
3/22/2020,Idaho,13,0
3/22/2020,Idaho,1,0
3/22/2020,Idaho,21,0
3/22/2020,Idaho,3,0
3/22/2020,Idaho,3,0
3/22/2020,Idaho,2,0
3/22/2020,Idaho,2,0
3/22/2020,Idaho,1,0
3/22/2020,Idaho,1,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,2,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,3,0
3/22/2020,Illinois,805,6
3/22/2020,Illinois,1,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,79,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,13,0
3/22/2020,Illinois,2,0
3/22/2020,Illinois,4,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,69,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,2,0
3/22/2020,Illinois,12,0
3/22/2020,Illinois,6,1
3/22/2020,Illinois,3,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,4,1
3/22/2020,Illinois,3,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,1,0
3/22/2020,Illinois,21,1
3/22/2020,Illinois,1,0
3/22/2020,Illinois,4,0
3/22/2020,Illinois,2,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,4,0
3/22/2020,Indiana,5,0
3/22/2020,Indiana,3,0
3/22/2020,Indiana,4,0
3/22/2020,Indiana,2,1
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,3,0
3/22/2020,Indiana,4,0
3/22/2020,Indiana,2,0
3/22/2020,Indiana,18,0
3/22/2020,Indiana,2,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,8,0
3/22/2020,Indiana,6,0
3/22/2020,Indiana,2,1
3/22/2020,Indiana,12,1
3/22/2020,Indiana,2,0
3/22/2020,Indiana,10,0
3/22/2020,Indiana,3,1
3/22/2020,Indiana,83,4
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,1
3/22/2020,Indiana,1,0
3/22/2020,Indiana,8,0
3/22/2020,Indiana,2,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,2,0
3/22/2020,Indiana,2,0
3/22/2020,Indiana,1,0
3/22/2020,Indiana,1,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,5,0
3/22/2020,Iowa,3,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,2,0
3/22/2020,Iowa,6,0
3/22/2020,Iowa,4,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,3,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,32,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,4,0
3/22/2020,Iowa,2,0
3/22/2020,Iowa,10,0
3/22/2020,Iowa,2,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,3,0
3/22/2020,Iowa,3,0
3/22/2020,Iowa,1,0
3/22/2020,Iowa,1,0
3/22/2020,Kansas,3,0
3/22/2020,Kansas,1,0
3/22/2020,Kansas,4,0
3/22/2020,Kansas,1,0
3/22/2020,Kansas,1,0
3/22/2020,Kansas,1,0
3/22/2020,Kansas,28,1
3/22/2020,Kansas,4,0
3/22/2020,Kansas,1,0
3/22/2020,Kansas,1,0
3/22/2020,Kansas,2,0
3/22/2020,Kansas,2,0
3/22/2020,Kansas,1,0
3/22/2020,Kansas,2,0
3/22/2020,Kansas,14,1
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,1,1
3/22/2020,Kentucky,2,1
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,2,0
3/22/2020,Kentucky,2,0
3/22/2020,Kentucky,6,0
3/22/2020,Kentucky,14,0
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,10,0
3/22/2020,Kentucky,5,0
3/22/2020,Kentucky,26,1
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,7,0
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,2,0
3/22/2020,Kentucky,2,0
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,2,0
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,1,0
3/22/2020,Kentucky,6,0
3/22/2020,Kentucky,5,0
3/22/2020,Louisiana,1,0
3/22/2020,Louisiana,17,0
3/22/2020,Louisiana,1,0
3/22/2020,Louisiana,1,0
3/22/2020,Louisiana,1,0
3/22/2020,Louisiana,1,0
3/22/2020,Louisiana,5,0
3/22/2020,Louisiana,16,0
3/22/2020,Louisiana,4,0
3/22/2020,Louisiana,1,1
3/22/2020,Louisiana,1,0
3/22/2020,Louisiana,2,0
3/22/2020,Louisiana,20,0
3/22/2020,Louisiana,2,0
3/22/2020,Louisiana,3,0
3/22/2020,Louisiana,1,0
3/22/2020,Louisiana,184,3
3/22/2020,Louisiana,6,0
3/22/2020,Louisiana,12,0
3/22/2020,Louisiana,2,0
3/22/2020,Louisiana,451,15
3/22/2020,Louisiana,4,0
3/22/2020,Louisiana,5,0
3/22/2020,Louisiana,3,0
3/22/2020,Louisiana,13,0
3/22/2020,Louisiana,8,0
3/22/2020,Louisiana,1,1
3/22/2020,Louisiana,10,0
3/22/2020,Louisiana,3,0
3/22/2020,Louisiana,1,0
3/22/2020,Louisiana,25,0
3/22/2020,Louisiana,3,0
3/22/2020,Louisiana,12,0
3/22/2020,Louisiana,11,0
3/22/2020,Louisiana,2,0
3/22/2020,Louisiana,1,0
3/22/2020,Louisiana,3,0
3/22/2020,Maine,3,0
3/22/2020,Maine,56,0
3/22/2020,Maine,4,0
3/22/2020,Maine,4,0
3/22/2020,Maine,4,0
3/22/2020,Maine,2,0
3/22/2020,Maine,3,0
3/22/2020,Maine,5,0
3/22/2020,Maine,8,0
3/22/2020,Maryland,19,0
3/22/2020,Maryland,28,1
3/22/2020,Maryland,24,0
3/22/2020,Maryland,2,0
3/22/2020,Maryland,1,0
3/22/2020,Maryland,4,0
3/22/2020,Maryland,1,0
3/22/2020,Maryland,5,0
3/22/2020,Maryland,1,0
3/22/2020,Maryland,5,0
3/22/2020,Maryland,24,0
3/22/2020,Maryland,83,1
3/22/2020,Maryland,40,1
3/22/2020,Maryland,1,0
3/22/2020,Maryland,1,0
3/22/2020,Maryland,1,0
3/22/2020,Maryland,1,0
3/22/2020,Maryland,2,0
3/22/2020,Maryland,2,0
3/22/2020,Massachusetts,24,0
3/22/2020,Massachusetts,23,1
3/22/2020,Massachusetts,24,0
3/22/2020,Massachusetts,60,0
3/22/2020,Massachusetts,2,0
3/22/2020,Massachusetts,12,1
3/22/2020,Massachusetts,4,0
3/22/2020,Massachusetts,199,1
3/22/2020,Massachusetts,1,0
3/22/2020,Massachusetts,75,0
3/22/2020,Massachusetts,25,0
3/22/2020,Massachusetts,126,2
3/22/2020,Massachusetts,34,0
3/22/2020,Massachusetts,37,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,3,0
3/22/2020,Michigan,2,0
3/22/2020,Michigan,2,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,2,0
3/22/2020,Michigan,2,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,14,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,11,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,21,1
3/22/2020,Michigan,1,0
3/22/2020,Michigan,8,0
3/22/2020,Michigan,140,1
3/22/2020,Michigan,5,0
3/22/2020,Michigan,6,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,277,1
3/22/2020,Michigan,1,0
3/22/2020,Michigan,6,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,2,0
3/22/2020,Michigan,7,0
3/22/2020,Michigan,1,0
3/22/2020,Michigan,34,1
3/22/2020,Michigan,477,5
3/22/2020,Michigan,1,0
3/22/2020,Minnesota,5,0
3/22/2020,Minnesota,1,0
3/22/2020,Minnesota,4,0
3/22/2020,Minnesota,8,0
3/22/2020,Minnesota,1,0
3/22/2020,Minnesota,2,0
3/22/2020,Minnesota,11,0
3/22/2020,Minnesota,2,0
3/22/2020,Minnesota,2,0
3/22/2020,Minnesota,57,0
3/22/2020,Minnesota,1,0
3/22/2020,Minnesota,1,0
3/22/2020,Minnesota,8,0
3/22/2020,Minnesota,6,0
3/22/2020,Minnesota,3,0
3/22/2020,Minnesota,14,0
3/22/2020,Minnesota,18,1
3/22/2020,Minnesota,1,0
3/22/2020,Minnesota,1,0
3/22/2020,Minnesota,3,0
3/22/2020,Minnesota,1,0
3/22/2020,Minnesota,4,0
3/22/2020,Minnesota,3,0
3/22/2020,Minnesota,1,0
3/22/2020,Minnesota,1,0
3/22/2020,Minnesota,2,0
3/22/2020,Minnesota,7,0
3/22/2020,Minnesota,3,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,3,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,7,0
3/22/2020,Mississippi,4,0
3/22/2020,Mississippi,18,0
3/22/2020,Mississippi,11,0
3/22/2020,Mississippi,3,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,2,0
3/22/2020,Mississippi,4,1
3/22/2020,Mississippi,15,0
3/22/2020,Mississippi,20,0
3/22/2020,Mississippi,6,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,3,0
3/22/2020,Mississippi,5,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,5,0
3/22/2020,Mississippi,2,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,6,0
3/22/2020,Mississippi,8,0
3/22/2020,Mississippi,4,0
3/22/2020,Mississippi,4,0
3/22/2020,Mississippi,9,0
3/22/2020,Mississippi,3,0
3/22/2020,Mississippi,2,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,2,0
3/22/2020,Mississippi,2,0
3/22/2020,Mississippi,10,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,3,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,7,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,2,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,7,0
3/22/2020,Mississippi,2,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,2,0
3/22/2020,Mississippi,3,0
3/22/2020,Mississippi,1,0
3/22/2020,Mississippi,3,0
3/22/2020,Mississippi,2,0
3/22/2020,Mississippi,1,0
3/22/2020,Missouri,1,0
3/22/2020,Missouri,11,1
3/22/2020,Missouri,6,0
3/22/2020,Missouri,2,0
3/22/2020,Missouri,3,0
3/22/2020,Missouri,1,0
3/22/2020,Missouri,10,0
3/22/2020,Missouri,1,0
3/22/2020,Missouri,5,1
3/22/2020,Missouri,1,0
3/22/2020,Missouri,1,0
3/22/2020,Missouri,13,0
3/22/2020,Missouri,1,0
3/22/2020,Missouri,1,0
3/22/2020,Missouri,3,0
3/22/2020,Missouri,55,1
3/22/2020,Missouri,14,0
3/22/2020,Missouri,1,0
3/22/2020,Montana,1,0
3/22/2020,Montana,3,0
3/22/2020,Montana,2,0
3/22/2020,Montana,10,0
3/22/2020,Montana,3,0
3/22/2020,Montana,1,0
3/22/2020,Montana,4,0
3/22/2020,Montana,1,0
3/22/2020,Montana,1,0
3/22/2020,Montana,2,0
3/22/2020,Montana,6,0
3/22/2020,Nebraska,1,0
3/22/2020,Nebraska,2,0
3/22/2020,Nebraska,1,0
3/22/2020,Nebraska,1,0
3/22/2020,Nebraska,46,0
3/22/2020,Nebraska,2,0
3/22/2020,Nebraska,2,0
3/22/2020,Nebraska,3,0
3/22/2020,Nebraska,1,0
3/22/2020,Nebraska,3,0
3/22/2020,Nevada,3,0
3/22/2020,Nevada,126,2
3/22/2020,Nevada,2,0
3/22/2020,Nevada,1,0
3/22/2020,Nevada,33,0
3/22/2020,Nevada,25,0
3/22/2020,New Hampshire,4,0
3/22/2020,New Hampshire,6,0
3/22/2020,New Hampshire,1,0
3/22/2020,New Hampshire,15,0
3/22/2020,New Hampshire,16,0
3/22/2020,New Hampshire,4,0
3/22/2020,New Hampshire,28,0
3/22/2020,New Hampshire,3,0
3/22/2020,New Hampshire,1,0
3/22/2020,New Jersey,5,0
3/22/2020,New Jersey,457,10
3/22/2020,New Jersey,26,0
3/22/2020,New Jersey,22,0
3/22/2020,New Jersey,2,0
3/22/2020,New Jersey,1,0
3/22/2020,New Jersey,172,4
3/22/2020,New Jersey,8,0
3/22/2020,New Jersey,126,0
3/22/2020,New Jersey,16,0
3/22/2020,New Jersey,40,0
3/22/2020,New Jersey,147,1
3/22/2020,New Jersey,158,2
3/22/2020,New Jersey,119,1
3/22/2020,New Jersey,102,0
3/22/2020,New Jersey,95,1
3/22/2020,New Jersey,1,0
3/22/2020,New Jersey,51,1
3/22/2020,New Jersey,12,0
3/22/2020,New Jersey,124,0
3/22/2020,New Jersey,221,0
3/22/2020,New Jersey,9,0
3/22/2020,New Mexico,34,0
3/22/2020,New Mexico,4,0
3/22/2020,New Mexico,1,0
3/22/2020,New Mexico,2,0
3/22/2020,New Mexico,1,0
3/22/2020,New Mexico,1,0
3/22/2020,New Mexico,7,0
3/22/2020,New Mexico,10,0
3/22/2020,New Mexico,2,0
3/22/2020,New Mexico,3,0
3/22/2020,New York,123,0
3/22/2020,New York,2,0
3/22/2020,New York,3,1
3/22/2020,New York,3,0
3/22/2020,New York,4,0
3/22/2020,New York,5,0
3/22/2020,New York,1,0
3/22/2020,New York,3,0
3/22/2020,New York,82,0
3/22/2020,New York,54,0
3/22/2020,New York,3,0
3/22/2020,New York,1,0
3/22/2020,New York,1,0
3/22/2020,New York,2,0
3/22/2020,New York,2,0
3/22/2020,New York,4,0
3/22/2020,New York,1,0
3/22/2020,New York,2,0
3/22/2020,New York,1,0
3/22/2020,New York,57,0
3/22/2020,New York,3,0
3/22/2020,New York,1900,7
3/22/2020,New York,9065,119
3/22/2020,New York,6,0
3/22/2020,New York,5,0
3/22/2020,New York,29,0
3/22/2020,New York,6,0
3/22/2020,New York,247,0
3/22/2020,New York,37,0
3/22/2020,New York,26,0
3/22/2020,New York,455,3
3/22/2020,New York,41,0
3/22/2020,New York,39,0
3/22/2020,New York,1,0
3/22/2020,New York,1,0
3/22/2020,New York,3,0
3/22/2020,New York,1034,12
3/22/2020,New York,16,0
3/22/2020,New York,1,0
3/22/2020,New York,13,0
3/22/2020,New York,26,0
3/22/2020,New York,1,0
3/22/2020,New York,1,0
3/22/2020,New York,3,0
3/22/2020,New York,1873,0
3/22/2020,New York,2,0
3/22/2020,North Carolina,5,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,4,0
3/22/2020,North Carolina,2,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,3,0
3/22/2020,North Carolina,4,0
3/22/2020,North Carolina,2,0
3/22/2020,North Carolina,2,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,40,0
3/22/2020,North Carolina,12,0
3/22/2020,North Carolina,4,0
3/22/2020,North Carolina,3,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,11,0
3/22/2020,North Carolina,8,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,6,0
3/22/2020,North Carolina,3,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,66,0
3/22/2020,North Carolina,2,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,3,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,5,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,3,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,2,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,9,0
3/22/2020,North Carolina,49,0
3/22/2020,North Carolina,2,0
3/22/2020,North Carolina,1,0
3/22/2020,North Carolina,2,0
3/22/2020,North Dakota,15,0
3/22/2020,North Dakota,1,0
3/22/2020,North Dakota,8,0
3/22/2020,North Dakota,2,0
3/22/2020,North Dakota,1,0
3/22/2020,North Dakota,3,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,2,0
3/22/2020,Ohio,2,0
3/22/2020,Ohio,17,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,5,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,2,0
3/22/2020,Ohio,2,0
3/22/2020,Ohio,125,1
3/22/2020,Ohio,1,0
3/22/2020,Ohio,2,0
3/22/2020,Ohio,6,0
3/22/2020,Ohio,1,1
3/22/2020,Ohio,34,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,2,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,19,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,6,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,19,0
3/22/2020,Ohio,5,1
3/22/2020,Ohio,18,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,10,0
3/22/2020,Ohio,13,0
3/22/2020,Ohio,5,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,10,0
3/22/2020,Ohio,23,0
3/22/2020,Ohio,3,0
3/22/2020,Ohio,2,0
3/22/2020,Ohio,1,0
3/22/2020,Ohio,3,0
3/22/2020,Ohio,1,0
3/22/2020,Oklahoma,2,0
3/22/2020,Oklahoma,13,0
3/22/2020,Oklahoma,1,0
3/22/2020,Oklahoma,2,0
3/22/2020,Oklahoma,1,0
3/22/2020,Oklahoma,1,0
3/22/2020,Oklahoma,4,0
3/22/2020,Oklahoma,1,0
3/22/2020,Oklahoma,1,0
3/22/2020,Oklahoma,1,0
3/22/2020,Oklahoma,1,0
3/22/2020,Oklahoma,26,0
3/22/2020,Oklahoma,3,1
3/22/2020,Oklahoma,2,0
3/22/2020,Oklahoma,6,1
3/22/2020,Oklahoma,2,0
3/22/2020,Oregon,4,0
3/22/2020,Oregon,12,0
3/22/2020,Oregon,10,0
3/22/2020,Oregon,1,0
3/22/2020,Oregon,1,0
3/22/2020,Oregon,2,0
3/22/2020,Oregon,1,0
3/22/2020,Oregon,1,0
3/22/2020,Oregon,4,1
3/22/2020,Oregon,19,1
3/22/2020,Oregon,22,1
3/22/2020,Oregon,19,1
3/22/2020,Oregon,1,0
3/22/2020,Oregon,2,0
3/22/2020,Oregon,1,0
3/22/2020,Oregon,55,1
3/22/2020,Oregon,6,0
3/22/2020,Pennsylvania,5,0
3/22/2020,Pennsylvania,40,1
3/22/2020,Pennsylvania,3,0
3/22/2020,Pennsylvania,13,0
3/22/2020,Pennsylvania,34,0
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,23,0
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,11,0
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,43,0
3/22/2020,Pennsylvania,2,0
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,6,0
3/22/2020,Pennsylvania,5,0
3/22/2020,Pennsylvania,3,0
3/22/2020,Pennsylvania,19,0
3/22/2020,Pennsylvania,7,0
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,31,0
3/22/2020,Pennsylvania,110,1
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,21,1
3/22/2020,Pennsylvania,91,0
3/22/2020,Pennsylvania,3,0
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,1,0
3/22/2020,Pennsylvania,7,0
3/22/2020,Pennsylvania,2,0
3/22/2020,Pennsylvania,5,0
3/22/2020,Pennsylvania,10,0
3/22/2020,Puerto Rico,23,1
3/22/2020,Rhode Island,83,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,10,0
3/22/2020,South Carolina,14,0
3/22/2020,South Carolina,2,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,13,1
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,3,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,1,1
3/22/2020,South Carolina,19,0
3/22/2020,South Carolina,2,0
3/22/2020,South Carolina,11,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,44,0
3/22/2020,South Carolina,5,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,12,1
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,3,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,31,0
3/22/2020,South Carolina,1,0
3/22/2020,South Carolina,2,0
3/22/2020,South Carolina,3,0
3/22/2020,South Carolina,4,0
3/22/2020,South Dakota,10,0
3/22/2020,South Dakota,1,0
3/22/2020,South Dakota,1,0
3/22/2020,South Dakota,1,0
3/22/2020,South Dakota,2,1
3/22/2020,South Dakota,1,0
3/22/2020,South Dakota,5,0
3/22/2020,Tennessee,1,0
3/22/2020,Tennessee,1,0
3/22/2020,Tennessee,2,0
3/22/2020,Tennessee,2,0
3/22/2020,Tennessee,2,0
3/22/2020,Tennessee,4,0
3/22/2020,Tennessee,1,0
3/22/2020,Tennessee,1,0
3/22/2020,Tennessee,2,0
3/22/2020,Tennessee,167,2
3/22/2020,Tennessee,4,0
3/22/2020,Tennessee,2,0
3/22/2020,Tennessee,3,0
3/22/2020,Tennessee,1,0
3/22/2020,Tennessee,1,0
3/22/2020,Tennessee,2,0
3/22/2020,Tennessee,2,0
3/22/2020,Tennessee,8,0
3/22/2020,Tennessee,1,0
3/22/2020,Tennessee,2,0
3/22/2020,Tennessee,5,0
